id|dxcc_id|code|subdivision
1|86|BO|Boaco
2|86|CA|Carazo
3|86|CI|Chinandega
4|86|CO|Chontales
5|86|ES|Estel
6|86|GR|Granada
7|86|JI|Jinotega
8|86|LE|Leon
9|86|MD|Madriz
10|86|MN|Managua
11|86|MS|Masaya
12|86|MT|Matagalpa
13|86|NS|Nueva Segovia
14|86|SJ|Río San Juan
15|86|RI|Rivas
16|86|AN|Atlantico Norte
17|86|AS|Atlantico Sur
