id|dxcc_id|code|subdivision
1|149|ACT|Australian Capital Territory
2|149|NSW|New South Wales
3|149|VIC|Victoria
4|149|QLD|Queensland
5|149|SA|South Australia
6|149|WA|Western Australia
7|149|TAS|Tasmania
8|149|NT|Northern Territory
