id|dxcc_id|code|subdivision
1|74|AH|Ahuachapán
2|74|CA|Cabañas
3|74|CH|Chalatenango
4|74|CU|Cuscatlán
5|74|LI|La Libertad
6|74|PA|La Paz
7|74|UN|La Uniôn
8|74|MO|Morazán
9|74|SM|San Miguel
10|74|SS|San Salvador
11|74|SV|San Vicente
12|74|SA|Santa Ana
13|74|SO|Sonsonate
14|74|US|Usulután
