id|dxcc_id|code|subdivision
1|272|AV|Aveiro
2|272|BJ|Beja
3|272|BR|Braga
4|272|BG|Bragança
5|272|CB|Castelo Branco
6|272|CO|Coimbra
7|272|EV|Evora
8|272|FR|Faro
9|272|GD|Guarda
10|272|LR|Leiria
11|272|LX|Lisboa
12|272|PG|Portalegre
13|272|PT|Porto
14|272|SR|Santarem
15|272|ST|Setubal
16|272|VC|Viana do Castelo
17|272|VR|Vila Real
18|272|VS|Viseu
