id|dxcc_id|code|subdivision
1|163|NCD|National Capital District (Port Moresby)
2|163|CPM|Central
3|163|CPK|Chimbu
4|163|EHG|Eastern Highlands
5|163|EBR|East New Britain
6|163|ESW|East Sepik
7|163|EPW|Enga
8|163|GPK|Gulf
9|163|MPM|Madang
10|163|MRL|Manus
11|163|MBA|Milne Bay
12|163|MPL|Morobe
13|163|NIK|New Ireland
14|163|NPP|Northern
15|163|NSA|North Solomons
16|163|SAN|Santaun
17|163|SHM|Southern Highlands
18|163|WPD|Western
19|163|WHM|Western Highlands
20|163|WBR|West New Britain
