id|dxcc_id|code|subdivision
1|386|CHA|Changhua
2|386|CYI|Chiayi
3|386|HSZ|Hsinchu
4|386|HUA|Hualien
5|386|ILA|Ilan (Yilan)
6|386|KHH|Kaohsiung
7|386|KEE|Keelung
8|386|MIA|Miaoli
9|386|NAN|Nantou
10|386|PEN|Penghu
11|386|PIF|Pingtung
12|386|TXG|Taichung
13|386|TNN|Tainan
14|386|TPE|Taipei
15|386|TTT|Taitung
16|386|TAO|Taoyuan
