id|dxcc_id|code|subdivision
1|239|GY|Gyõr (Gyõr-Moson-Sopron)
2|239|VA|Vas
3|239|ZA|Zala
4|239|KO|Komárom (Komárom-Esztergom)
5|239|VE|Veszprém
6|239|BA|Baranya
7|239|SO|Somogy
8|239|TO|Tolna
9|239|FE|Fejér
10|239|BP|Budapest
11|239|HE|Heves
12|239|NG|Nógrád
13|239|PE|Pest
14|239|SZ|Szolnok (Jász-Nagykun-Szolnok)
15|239|BE|Békés
16|239|BN|Bács-Kiskun
17|239|CS|Csongrád
18|239|BO|Borsod (Borsod-Abaúj-Zemplén)
19|239|HB|Hajdú-Bihar
20|239|SA|Szabolcs (Szabolcs-Szatmár-Bereg)
